"id","content_type","title","description","deeplink_url","duration","provider_name","cpe_subject","channels","image_url"
"31069","self_paced_course","Central Counterparties/Contreparties centrales","After completing this module, you will be able to:


	Define a central counterparty (CCP)
	Recall the concept of novation
	Identify the benefits of using a CCP
	Explain risks associated with CCPs


This module is a quick reference guide; it does not include voice-over narration.

Recommended Prerequisite: Core Function - Financial System

________________________________________________________________

À la fin de ce module, vous serez en mesure : 


	de définir une contrepartie centrale
	de comprendre le concept de novation
	de reconnaître les avantages liés à l’utilisation d’une contrepartie centrale
	d’expliquer les risques associés aux contreparties centrales


Ce module est un aide-mémoire; il ne comprend pas de narration.

Préalable recommandé : Introduction à la fonction Système financier","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d31069%26componentTypeID%3dCOURSE%26revisionDate%3d1619637120000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"31070","self_paced_course","Providing Market-Wide Liquidity in Extraordinary Circumstances/Octroi de liquidités extraordinaires","After completing this module, you will be able to:


	Define market-wide liquidity and when it should be provided
	Recall the guiding principles to determine the form and quantity of market-wide liquidity provision
	Describe tools for providing market wide liquidity


Recommended Prerequisite: Core Function - Financial System

_______________________________________________________________

À la fin de ce module, vous serez en mesure : 


	de définir les liquidités destinées à l’ensemble du marché et expliquer dans quelles circonstances elles devraient être octroyées
	d’énoncer les principes directeurs qui aident à déterminer le type d’apport et la quantité de liquidités à fournir à l’échelle du marché
	de décrire les outils d’octroi de liquidités à l’ensemble du marché


Préalable recommandé : Introduction à la fonction Système financier","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d31070%26componentTypeID%3dCOURSE%26revisionDate%3d1552320217000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"31071","self_paced_course","Foreign Exchange Intervention/Interventions sur le marché des changes","After completing this module, you will be able to:


	Define foreign exchange intervention
	Describe when and how the Bank of Canada can intervene in the foreign exchange markets


Recommended Prerequisite: Core Function - Financial System

________________________________________________________________

À la fin de ce module, vous serez en mesure de :


	définir ce qu’est une intervention sur le marché des changes
	décrire quand et comment la Banque du Canada peut intervenir sur le marché des changes


Préalable recommandé : Introduction à la fonction Système financier","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d31071%26componentTypeID%3dCOURSE%26revisionDate%3d1552320255000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"31073","self_paced_course","Information Technology Services (ITS) part 1/Services de technologie de l'information (STI) partie 1","After completing this module, you will be able to:


	Define ITS' role in supporting the Bank of Canada's core functions and departments
	Explain why ITS operations are important for the Bank


This module does not include voice-over narration.

Recommended Prerequisites: About the Bank, Core Function - Monetary Policy, Core Function - Funds Management, Core Function - Financial System, Core Function - Currency

____________________________________________________________

 À la fin de ce module, vous serez en mesure : 


	de définir le rôle des STI à l’appui des grandes fonctions de la Banque du Canada et de ses principaux départements
	d’expliquer l’importance des opérations des STI pour la Banque


 Ce module ne comprend pas de narration.

Préalables recommandés : À propos de la Banque du Canada, Introduction à la politique monétaire, Introduction à la gestion financière, Introduction à la fonction Système financier, Présentation de la fonction Monnaie","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d31073%26componentTypeID%3dCOURSE%26revisionDate%3d1552410956000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"31074","self_paced_course","Information Technology Services (ITS) part 2/Services de technologie de l'information (STI) partie 2","After completing this module, you will be able to describe the roles and responsibilities within ITS at the Bank of Canada

This module does not include voice-over narration.

Recommended Prerequisite: Information Technology Services Department-1

_____________________________________________________________

À la fin de ce module, vous serez en mesure de décrire les rôles et les responsabilités au sein des STI à la Banque du Canada.

Ce module ne comprend pas de narration.

Préalable recommandé : département des services des technologies de l’information-1","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d31074%26componentTypeID%3dCOURSE%26revisionDate%3d1552411207000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"31098","self_paced_course","Bank of Canada's Securities and Asset Portfolio/Portefeuille d’actifs et de titres de la Banque","After completing this module, you will be able to:


	Recall the Bank's objectives of holding financial assets
	Describe the governance structure for acquiring securities or assets
	Differentiate securities purchased under normal circumstances from those purchased under extraordinary circumstances


Recommended Prerequisites: Core Function - Financial System, The Bank's Balance Sheet

____________________________________________________________

À la fin de ce module, vous serez en mesure de :


	connaître les objectifs de la détention d’actifs financiers par la Banque
	décrire la structure de gouvernance pour l’acquisition de titres ou d’actifs
	faire la distinction entre les titres achetés dans des circonstances normales et ceux achetés dans des circonstances exceptionnelles


Préalables recommandés: Introduction à la fonction Système financier, Le bilan de la Banque","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d31098%26componentTypeID%3dCOURSE%26revisionDate%3d1638376920000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"31099","self_paced_course","Financial Markets Department (FMD)/Département des Marchés financiers (MFI)","After completing this module, you will be able to:


	Understand FMD's main areas of responsibilities and describe its key role at the Bank
	Identify the FMD teams


Recommended Prerequisite: About the Bank

_______________________________________________________________

À la fin de ce module, vous serez en mesure : 


	de comprendre les principales sphères de responsabilité des MFI et décrire leur rôle clé à la Banque
	de nommer les équipes des MFI


Préalable recommandé : À propos de la Banque du Canada","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d31099%26componentTypeID%3dCOURSE%26revisionDate%3d1646074320000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"32001","self_paced_course","The Securities Lending Program/Le programme de prêt de titres","After completing this module, you will be able to:


	Describe the Securities Lending Program
	Identify its objectives and use
	Describe the process for lending securities


Recommended Prerequisite: Core Function - Financial System

______________________________________________________________

À la fin de ce module, vous serez en mesure :


	de décrire le programme de prêt de titres
	de reconnaître ses objectifs et son utilisation
	d’expliquer le processus de prêt de titres


Préalable recommandé : Introduction à la fonction Système financier","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d32001%26componentTypeID%3dCOURSE%26revisionDate%3d1553718194000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"32002","self_paced_course","The Middle Office at the Bank of Canada/Groupe de suivi des marchés à la Banque","After completing this module, you will be able to:


	Describe the role of the Middle Office at the Bank of Canada
	Explain the main responsibilities of the Middle Office


This module is a quick reference guide and does not include voice-over narration.

Recommended Prerequisites: Core Function - Funds Management, Government of Canada's Fiscal Agent

_______________________________________________________________

À la fin de ce module, vous devriez être en mesure :


	de décrire le rôle du Groupe de suivi des marchés à la Banque du Canada
	d’expliquer les principales responsabilités de ce Groupe à la Banque


Préalables recommandés : Introduction à la gestion financière, Agent financier du gouvernement du Canada","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d32002%26componentTypeID%3dCOURSE%26revisionDate%3d1553718413000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"32018","self_paced_course","Central Bank Bilateral Swap Facilities/Accords de swap bilatéraux entre banques centrales","After completing this module, you will be able to:


	Understand swap facilities
	Describe the mechanics of the central bank swap facility
	Identify which central banks have a swap facility in place with the Bank
	Explain how swap facilities are governed


Recommended Pre-requisite: Core Function - Financial System

________________________________________________________________

À la fin de ce cours, vous serez en mesure :


	de comprendre ce que sont les accords de swap
	de décrire les mécanismes des accords de swap entre banques centrales
	de déterminer avec quelles banques centrales la Banque du Canada a conclu des accords de swap
	d’expliquer comment les accords de swap sont gouvernés     


Préalable recommandé : Introduction à la fonction Système financier","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d32018%26componentTypeID%3dCOURSE%26revisionDate%3d1642605840000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"32042","self_paced_course","Emergency Lending Assistance/Aide d’urgence","After completing this module, you will be able to:


	Define emergency lending assistance (ELA)
	Understand when the Bank might provide an ELA loan to an eligible financial entity
	Understand how the Bank would manage outstanding ELA loans
	Explain moral hazard in the context of ELA and how the Bank mitigates this risk


Recommended Prerequisite: Core Function - Financial System

_____________________________________________________________

À la fin de ce module, vous serez en mesure :


	de définir l’aide d’urgence
	de saisir les circonstances dans lesquelles la Banque peut octroyer une aide d’urgence à une entité financière admissible
	de comprendre comment la Banque gérerait l’encours des prêts consentis au titre de l’aide d’urgence
	d’expliquer l’aléa moral qui se pose dans le contexte de l’aide d’urgence et la manière dont la Banque atténue ce risque


Préalable recommandé : Introduction à la fonction Système financier","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d32042%26componentTypeID%3dCOURSE%26revisionDate%3d1628779620000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"33016","self_paced_course","Bank of Canada Pension Plan/ Régime de pension de la Banque du Canada","After completing this module, you will be able to:

1. Describe the Bank of Canada Pension Plan
2. Identify who can contribute to the Pension Plan and what contributions can be made
3. Describe the Pension Plan Formula for pension benefits
4. Recall who to contact about the Pension Plan

______________________________________________________________

À la fin de ce module, vous serez en mesure de :

1. Décrire le Régime de pension de la Banque du Canada
2. Déterminer les personnes qui peuvent cotiser au Régime de pension et la nature des cotisations
3. Décrire la formule de calcul des prestations versées dans le cadre du Régime de pension
4. Savoir qui contacter à propos du Régime de pension","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d33016%26componentTypeID%3dCOURSE%26revisionDate%3d1561660166000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"33028","self_paced_course","IMF Lending Arrangements/ Les accords de prêts avec le FMI","After completing this module, you will be able to:

Identify the objectives of the International Monetary Fund (IMF)
Describe quotas, the reserve tranche position, and the General Resources Account
Describe the roles and responsibilities of the GoC and the BoC related to the IMF
Describe the different types of IMF transactions and how they impact the Official International Reserves (OIR).
Identify the main steps involved in processing IMF transactions

Recommended Pre-requisite: Government of Canada's Fiscal Agent, Canada's Official International Reserves

______________________________________________________________

À la fin de ce module, vous serez en mesure de :

Reconnaître les objectifs du Fonds monétaire international (FMI)
Décrire les quotes-parts, la position dans la tranche de réserve et le Compte des ressources générales
Décrire les rôles et responsabilités du gouvernement du Canada et de la Banque du Canada en ce qui a trait au FMI
Décrire les différents types d’opérations du FMI et leur incidence sur les réserves officielles de liquidités internationales
Déterminer les principales étapes du traitement des opérations du FMI

Préalables recommandés : Agent financier du gouvernement du Canada , Réserves internationales et Compte du fonds des changes","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d33028%26componentTypeID%3dCOURSE%26revisionDate%3d1566225078000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"33030","self_paced_course","Workplace Harassment and Violence | Prévention du harcèlement et de la violence au travail","This module explains the Prevention of Harassment and Workplace Violence Policy Estimated completion time: 15 minutes.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d33030%26componentTypeID%3dCOURSE%26revisionDate%3d1566483936000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"35003","self_paced_course","Risk Monitoring, Reporting and Modelling/Surveiller, communiquer et modéliser les risques financiers","After completing this module, you will be able to:

1- Identify which financial portfolios FER monitors for its main stakeholders 
2- Explain how risk tolerance levels are set and how they are monitored by FER 
3- Outline risk metrics used to address various types of financial risks
4- Describe the Financial Risk Management Framework and the Funds Management Governance Framework and how they influence risk reporting 
5- List the different types of models used to measure various types of financial risk

________________________________________________________________

À la fin de ce module, vous serez en mesure : 
1- De savoir quels portefeuilles le département des Risques financiers et d’entreprise (RFE) surveille pour les principales parties prenantes
2- D'expliquer comment les seuils de tolérance au risque sont définis et le suivi effectué par les RFE 
3- De connaître les mesures utilisées pour évaluer divers types de risques financiers
4- De décrire le Cadre de gestion des risques financiers et le cadre de gouvernance de la gestion financière, ainsi que leur influence sur la communication des risques
5- D'énumérer les différents types de modèles utilisés pour mesurer divers risques financiers","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d35003%26componentTypeID%3dCOURSE%26revisionDate%3d1572286875000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"35004","self_paced_course","Knowledge & Information Services Orientation/ Services relatifs au savoir et à l'information","After completing this module, you will be able to:

1- Recognize who Knowledge and Information Services are 
2- Identify some of the information resources, services and tools available to you
3- Learn how to contact Knowledge and Information Services

________________________________________________________________

À la fin de ce module, vous serez en mesure:

1- D'expliquer ce que font les Services relatifs au savoir et à l’information 
2- D'indiquer des ressources, services et outils d’information qui vous sont offerts 
3- De savoir communiquer avec les Services relatifs au savoir et à l’information","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d35004%26componentTypeID%3dCOURSE%26revisionDate%3d1572290654000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"35005","self_paced_course","Health and Safety | Santé et sécurité","This module explains the Safe and Healthy Workplace Policy. Estimated completion time: 15 minutes.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d35005%26componentTypeID%3dCOURSE%26revisionDate%3d1572621161000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"35008","self_paced_course","Code of Business Conduct and Ethics | Code de conduite professionnelle et d’éthique","This module explains the Code of Business Conduct and Ethics. Estimated completion time: 20 minutes.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d35008%26componentTypeID%3dCOURSE%26revisionDate%3d1614356580000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"36008","self_paced_course","Access to Information & Privacy | Accès à l’information et protection des renseignements personnels","This module explains the Access to Information Act and the Privacy Act, the Bank's obligations and process. Estimated completion time: 15 minutes

*****

Ce module explique la Loi sur l’accès à l’information et de la Loi sur la protection des renseignements personnels, et comprendre les obligations de la Banque en vertu de ces lois. Durée approximative de la formation : 15 minutes.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d36008%26componentTypeID%3dCOURSE%26revisionDate%3d1585928155000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"37002","self_paced_course","Departmental Operations Centre/Centres des opérations des départements","After completing this module, you will be able to:

1- Describe the core purpose of the DOC and list its main responsibilities
2 - Identify the relationship of DOC to IMT and to other DOCs
3 - Describe the organizational structure of DOC
4 - Summarize the process in place in the event of an incident 
5 - Name the key actors and describe their role in operational procedures
6 - Recall when, why and how to use IAPs and IAP Templates

_______________________________________________________________

À la fin de ce module, vous serez en mesure :

1- De définir les grands objectifs et énumérer les principales responsabilités      des centres des opérations des départements (COD)
2 - D'expliquer les liens qui unissent les COD et l’Équipe de gestion des interventions, ainsi que les COD entre eux
3 - De décrire la structure organisationnelle des COD
4 - De résumer le processus appliqué en cas d’incident
5 - De nommer les parties prenantes clés et décrire leur rôle dans les procédures opérationnelles
6 - De savoir quand, pourquoi et comment utiliser le Plan d’action en cas d’incident et le modèle","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d37002%26componentTypeID%3dCOURSE%26revisionDate%3d1635955440000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"37005","self_paced_course","FMD WFH Protocols/ MFI – Protocole et bonnes pratiques de télétravail","","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d37005%26componentTypeID%3dCOURSE%26revisionDate%3d1592397541000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"38002","self_paced_course","DERC -Departmental Emergency Response Coordinator/Coordonnateur des mesures d’urgence du département","After completing this module, you will be able to:

•    Describe the role of the Departmental Emergency Response Coordinator (DERC)
•    Outline the main structure of the Incident Management Framework
•    Identify the DERC’s incident response responsibilities 
•    Explain how the DERC works with and without a DOC during an incident
•    Describe the DERC’s ongoing responsibilities

______________________________________________________________

À la fin de ce module, vous serez en mesure:

•    Décrire le rôle du coordonnateur des mesures d’urgence du département (CMUD)
•    Présenter la structure principale du cadre de gestion des incidents 
•    Préciser les responsabilités du CMUD lors d’une intervention en cas d’incident
•    D’expliquer comment travaille le CMUD lors d’un incident, qu’il soit rattaché ou non à un COD 
•    Décrire les responsabilités courantes du CMUD","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d38002%26componentTypeID%3dCOURSE%26revisionDate%3d1620416280000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"38006","self_paced_course","Currency Department (CUR) / Département de la Monnaie (MON)","After completing this module, you will be able to:

•    Describe the Currency Department, including its structure and vision
•    Identify the Currency Department’s business lines, teams, and their main areas of responsibility 

Note: You may also be interested in the module Core Function – Currency

_______________________________________________________________

À la fin de ce module, vous devriez être en mesure de :

•    Décrire le département de la Monnaie, y compris sa structure et sa vision
•    Nommer les secteurs d’activité et les équipes du département de la Monnaie ainsi que leurs principaux domaines de responsabilité

Il existe également un module Présentation de la fonction Monnaie","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d38006%26componentTypeID%3dCOURSE%26revisionDate%3d1599058372000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"38008","self_paced_course","International Economic Analysis (INT) / Analyses de l’économie internationale (INT)","After completing this module, you will be able to:

•    Describe the International Economic Analysis Department’s role 
•    Identify the department’s divisions and their responsibilities

_____________________________________________________________

À la fin de ce module, vous devriez être en mesure de :

•    Décrire le rôle des Analyses de l’économie internationale
•    Nommer les sections du département et leurs responsabilités","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d38008%26componentTypeID%3dCOURSE%26revisionDate%3d1599072941000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"38009","self_paced_course","Financial and Enterprise Risk Dept (FER)/Le département des Risques financiers et d’entreprise (RFE)","After completing this module, you will be able to: 
•    Identify FER’s mission, vision and values
•    Explain how FER fits into the Bank’s “three lines of defence” model
•    Describe the structure of the Financial and Enterprise Risk Department (FER) 
•    Identify the main areas of responsibility for each team within FER

_______________________________________________________________

À la fin de ce module, vous devriez être en mesure :
•    de connaître la mission, la vision et les valeurs du département des Risques financiers et d’entreprise (RFE)
•    d’expliquer la place des RFE dans le modèle de la Banque axé autour de trois « lignes de défense »
•    de décrire la structure des RFE 
•    de nommer les principaux domaines de responsabilité des équipes des RFE","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d38009%26componentTypeID%3dCOURSE%26revisionDate%3d1620407760000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"38010","self_paced_course","Canadian Economic Analysis Dept (CEA ) / Département des Analyses de l’économie canadienne (AEC)","After completing this module, you will be able to:
•    Explain the function and responsibilities of CEA
•    Identify the leadership structure and divisions of the department
•    Describe CEA's policy and research work

______________________________________________________________

À la fin de ce module, vous devriez être en mesure :
•    d’expliquer les fonctions et les responsabilités des AEC
•    de définir la structure de direction et nommer les sections du département
•    de décrire les travaux de politiques et de recherche des AEC","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d38010%26componentTypeID%3dCOURSE%26revisionDate%3d1610991600000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"38013","self_paced_course","Financial Stability Department (FSD) / Département de la Stabilité financière (SFI)","After completing this module, you will be able to:

•    Describe the Financial Stability Department’s structure
•    Identify FSD’s main areas of responsibility
•    Understand the focus of each FSD division

_______________________________________________________________

À la fin de ce module, vous devriez être en mesure de :

•    Décrire la structure du département de la Stabilité financière
•    Nommer les grandes sphères de responsabilité de la SFI
•    Comprendre les priorités de chaque section de la SFI","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d38013%26componentTypeID%3dCOURSE%26revisionDate%3d1599753485000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"39004","self_paced_course","Data and Information Resource Compliance/L’utilisation conforme des données et de l’information","By the end of this module you will be able to:


	Describe the role of the Contract Management and Licensing Compliance Unit
	List the tools available at the Bank
	Define the boundaries of compliance and know how to mitigate the risk of non-compliance
	Explain data use principles
	Recall what you need to know about using images
	Describe how to cite and share data and information
	Identify considerations for text analytics, digitizing and storing
	Recall what you need to know if you are publishing a paper


_____________________________________________

À la fin de ce module, vous pourrez :


	décrire le rôle de l’équipe de la Gestion des contrats et de la conformité aux licences;
	d’énumérer les outils offerts;
	définir la conformité et la non-conformité;
	d’expliquer les principes régissant l’utilisation des données et des images;
	décrire comment citer et communiquer les données et l’information;
	nommer les considérations liées à l’analyse, à la numérisation et à la conservation des textes;
	vous rappeler ce que vous devez savoir si vous publiez un document.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d39004%26componentTypeID%3dCOURSE%26revisionDate%3d1600704551000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
